average	stdmin	stdplus
338.40645	273.4044206182376	403.4084793817624
338.31710000000004	273.29531822235265	403.33888177764743
338.241625	273.1767757022849	403.3064742977151
338.142375	272.98660926215933	403.2981407378407
338.07195	272.9024793550155	403.24142064498454
337.99842499999994	272.7564721786414	403.2403778213585
337.93352500000003	272.6679566097732	403.19909339022684
337.84059999999994	272.5117890056155	403.16941099438435
337.762425	272.36180329581146	403.16304670418856
337.7132500000001	272.2658162104503	403.16068378954986
337.580375	272.10006331752265	403.06068668247735
337.546225	272.03952314420224	403.05292685579775
337.43850000000003	271.8954868536699	402.98151314633014
337.332325	271.7417691030618	402.92288089693824
337.265625	271.6615323271006	402.8697176728994
337.1655999999999	271.52732712517485	402.803872874825
337.078175	271.4049426793324	402.75140732066757
337.02945000000005	271.3384707696103	402.7204292303898
336.95207499999987	271.25226121853336	402.65188878146637
336.8655749999999	271.08622554635775	402.6449244536421
336.7721	270.9488981317378	402.59530186826225
336.68645000000004	270.8934345796874	402.4794654203127
336.61184999999995	270.77635810180345	402.44734189819644
336.53835000000004	270.6753936582331	402.401306341767
336.437325	270.5611167817109	402.3135332182891
336.35442499999994	270.4463349932005	402.2625150067994
336.2929499999999	270.3517417797413	402.2341582202585
336.199025	270.27971782467864	402.11833217532137
336.1387000000001	270.18543454361804	402.0919654563821
336.100675	270.117400924903	402.08394907509705
336.0225499999999	270.01207562322014	402.0330243767797
335.928625	269.9294368255658	401.9278131744342
335.8702249999999	269.86058126384285	401.87986873615694
335.83162500000003	269.8170702935993	401.8461797064008
335.75367500000004	269.725835827274	401.7815141727261
335.707775	269.70963550937216	401.7059144906279
335.608975	269.62989862290624	401.58805137709373
335.57519999999994	269.58528090162554	401.56511909837434
335.54884999999996	269.55389905201076	401.54380094798915
335.52155	269.5155305078544	401.5275694921456
335.437525	269.3949101399767	401.4801398600233
335.42375000000004	269.4481337051332	401.39936629486687
335.399025	269.4534337495276	401.34461625047237
335.361675	269.43274677521106	401.2906032247889
335.32562499999995	269.3473755378903	401.3038744621096
335.3149	269.3616865165768	401.26811348342324
335.252425	269.33630893651844	401.1685410634816
335.23642500000005	269.2894350600159	401.18341493998423
335.2202000000001	269.3113972866296	401.1290027133706
335.19055000000003	269.2990534852941	401.08204651470595
335.157875	269.2646533143867	401.0510966856133
335.15762499999994	269.2741488019852	401.0411011980147
335.1722250000001	269.3269790275354	401.01747097246476
335.151675	269.30166850061255	401.0016814993875
335.10302499999995	269.27607937418213	400.92997062581776
335.105375	269.2943454089476	400.91640459105236
335.0998249999999	269.3359375248485	400.8637124751513
335.121875	269.3503706796686	400.8933793203314
335.10599999999994	269.3439956954625	400.86800430453735
335.0421500000001	269.26104207471883	400.8232579252814
335.0444749999999	269.30392630819654	400.7850236918033
335.07225	269.33487238241094	400.80962761758906
335.0566749999999	269.4015159504677	400.7118340495322
335.09862499999997	269.42332229582985	400.7739277041701
335.08739999999995	269.4910617829165	400.6837382170834
335.0559	269.45948186768123	400.6523181323188
335.0763750000001	269.49076334176846	400.66198665823174
335.10752499999995	269.5574423436876	400.6576076563123
335.11747500000007	269.55917093865804	400.6757790613421
335.16375	269.62487855383074	400.70262144616925
335.193975	269.6726772577821	400.71527274221796
335.21985	269.7015264009678	400.7381735990322
335.2722	269.7543258414164	400.7900741585836
335.309525	269.78090937064786	400.83814062935215
335.34340000000003	269.88077007849444	400.8060299215056
335.38592499999993	269.8609510158817	400.91089898411815
335.39217500000007	269.8727790889847	400.9115709110154
335.479825	269.98144986141835	400.97820013858166
335.4793	270.0086642457934	400.94993575420665
335.5588000000001	270.075548135802	401.04205186419813
335.59787499999993	270.12620932576056	401.0695406742393
335.6163	270.14522035707677	401.0873796429233
335.67847499999993	270.2234605251763	401.1334894748236
335.736	270.3267254626685	401.1452745373315
335.7534999999999	270.39769337197333	401.1093066280265
335.8107499999999	270.44431503267515	401.1771849673247
335.8443500000001	270.5374242185219	401.15127578147826
335.9044500000001	270.6284248843614	401.18047511563884
335.955825	270.68823169563206	401.22341830436795
335.9747	270.7759440578043	401.1734559421957
336.05842499999994	270.8678238285552	401.2490261714447
336.093975	270.9423908249059	401.2455591750941
336.10222500000003	270.96466996471815	401.2397800352819
336.17662500000006	271.06917036395726	401.28407963604286
336.22567500000014	271.1567123390711	401.2946376609292
336.18240000000003	271.1609919216602	401.2038080783399
336.259675	271.27759991833324	401.2417500816668
336.31112500000006	271.3755554863708	401.24669451362934
336.32152499999995	271.4587225952366	401.1843274047633
336.3594500000001	271.5379839609826	401.1809160390176
336.3764249999999	271.605258040894	401.14759195910585
336.44097500000004	271.70704548869685	401.1749045113032
336.4254250000001	271.7514806453036	401.09936935469653
336.457125	271.7978238294849	401.1164261705151
336.481225	271.89377655237683	401.06867344762315
336.4902	272.0018215395363	400.9785784604637
336.55042499999996	272.11031653373203	400.9905334662679
336.5808	272.1454088200747	401.01619117992533
336.59017499999993	272.22551041185517	400.9548395881447
336.59975	272.30510538563493	400.894394614365
336.66544999999996	272.4221072803259	400.908792719674
336.64970000000005	272.4766756902482	400.8227243097519
336.6321000000001	272.5231731992807	400.7410268007195
336.69922499999996	272.68724561079205	400.71120438920786
336.6990499999999	272.7513717681243	400.6467282318755
336.71765000000016	272.8525736074404	400.58272639255995
336.7475	272.96032845391244	400.53467154608757
336.76512500000007	273.0829766791451	400.44727332085506
336.7863000000001	273.13693449444304	400.43566550555715
336.82699999999994	273.24554590763114	400.40845409236874
336.812525	273.32658549723	400.29846450277
336.82917499999996	273.3968328838178	400.2615171161821
336.87452500000006	273.532608803461	400.2164411965391
336.87035	273.5866150025498	400.1540849974501
336.8996000000001	273.7300029731075	400.06919702689265
336.92362499999996	273.8082816634992	400.0389683365007
336.945675	273.9000251479335	399.9913248520665
336.970825	274.008807310806	399.932842689194
336.972875	274.1094899467007	399.83626005329927
336.9588	274.17297814458425	399.74462185541574
337.032075	274.30311575214245	399.7610342478576
337.0408	274.43516304125643	399.64643695874355
337.04314999999997	274.5126265116467	399.5736734883532
337.0729	274.6067157072965	399.53908429270354
337.09562500000004	274.74902886489116	399.4422211351089
337.11405	274.81696091433327	399.4111390856668
337.10067499999997	274.89459632902623	399.3067536709737
337.12164999999993	275.03325036989594	399.2100496301039
337.078725	275.09403490761207	399.06341509238797
337.1255499999999	275.2323147242648	399.018785275735
337.156275	275.3532380778602	398.95931192213976
337.17202499999996	275.47206079397813	398.8719892060218
337.1681499999999	275.5624433318876	398.7738566681122
337.18577500000004	275.6715220249831	398.70002797501695
337.1821749999999	275.7535700940249	398.61077990597494
337.1735999999999	275.86152908048194	398.4856709195179
337.21469999999994	275.99242736732157	398.4369726326783
337.2354250000001	276.1082957156604	398.36255428433975
337.230775	276.1846942984154	398.27685570158457
337.2594999999999	276.29451307758677	398.224486922413
337.238925	276.37232867147696	398.105521328523
337.26040000000006	276.4712631144512	398.04953688554895
337.2649499999999	276.61609724252804	397.91380275747173
337.27047500000003	276.7232510401076	397.8176989598925
337.30315	276.83085460882523	397.7754453911748
337.26535	276.86624757183887	397.66445242816116
337.29544999999996	277.01342126176405	397.57747873823587
337.289725	277.1255219852556	397.45392801474435
337.29025000000007	277.1616202460509	397.4188797539492
337.26807500000007	277.2584355608285	397.27771443917163
337.3057749999999	277.3776394022327	397.23391059776714
337.27864999999997	277.4402589293211	397.11704107067885
337.2908000000001	277.5397989371727	397.0418010628275
337.288425	277.61893611041444	396.9579138895856
337.3022000000001	277.6973192417098	396.90708075829036
337.3061	277.79139125468225	396.8208087453178
337.30122500000004	277.8875792931898	396.7148707068103
337.29545	277.94047957251604	396.650420427484
337.27585	278.0248252972364	396.52687470276356
337.2883499999999	278.1175567010462	396.4591432989536
337.25377499999996	278.1359914211616	396.37155857883835
337.2695750000001	278.24322314386404	396.29592685613613
337.22065	278.27914447649385	396.1621555235061
337.22537500000004	278.3832754930622	396.0674745069379
337.19187500000004	278.4538259248105	395.9299240751896
337.162375	278.5240052883993	395.8007447116007
337.166225	278.5718181941932	395.7606318058068
337.12677499999995	278.5990349584233	395.6545150415766
337.13177499999995	278.72840140973227	395.5351485902676
337.099025	278.7770422201392	395.42100777986076
337.08752499999997	278.8393144506674	395.3357355493325
337.0752	278.91169146578244	395.23870853421755
337.02939999999995	278.9905869531259	395.068213046874
337.04392500000006	279.05701062253576	395.03083937746436
337.0199	279.1151955357684	394.9246044642316
337.01447500000006	279.18368981425857	394.84526018574155
337.01084999999995	279.25789774362175	394.76380225637814
336.9938999999998	279.330105509089	394.65769449091067
336.94364999999993	279.3534096885765	394.53389031142336
336.9353	279.39814906679857	394.4724509332014
336.9163249999999	279.4731980336746	394.35945196632525
336.91044999999997	279.5376710809211	394.28322891907885
336.89262500000007	279.61700964944816	394.16824035055197
336.90602499999994	279.69389558870836	394.1181544112915
336.91062500000004	279.77918328368787	394.0420667163122
336.86409999999995	279.81873217499594	393.90946782500396
336.85109999999986	279.8710035443953	393.8311964556044
336.8561000000001	279.9347501794802	393.77744982051996
336.81640000000004	279.9734156994727	393.6593843005274
336.857625	280.10711599316926	393.6081340068307
336.84502499999996	280.13821641342565	393.5518335865743
336.82612499999993	280.2054589904997	393.44679100950015
336.810275	280.25189634263944	393.36865365736054
336.79667499999994	280.31469208934624	393.27865791065364
336.800075	280.37433795679095	393.22581204320903
336.8065	280.4419487980256	393.1710512019745
336.79767499999997	280.5312475568134	393.0641024431865
336.81140000000005	280.5990484054439	393.0237515945562
336.80705000000006	280.6546358052613	392.9594641947388
336.75587499999995	280.641995412064	392.8697545879359
336.75725	280.71272056770397	392.80177943229603
336.76630000000006	280.78659731447306	392.74600268552706
336.758225	280.8446942858305	392.6717557141695
336.76167499999997	280.8910787505471	392.63227124945286
336.7465250000001	280.93915207402034	392.5538979259798
336.72467499999993	280.99451917463574	392.4548308253641
336.7550749999999	281.09997284018556	392.4101771598143
336.70292499999994	281.0598059216325	392.34604407836736
336.7057	281.180715948584	392.23068405141595
336.704125	281.1807792600378	392.22747073996214
336.66840000000013	281.21986944607113	392.11693055392914
336.65337500000015	281.25615145193433	392.050598548066
336.6994	281.3715193493733	392.0272806506268
336.71555000000006	281.4238955917849	392.0072044082152
336.65840000000003	281.4793901675465	391.83740983245355
336.6391750000001	281.4788838011279	391.79946619887227
336.67655	281.55982630884165	391.7932736911584
336.64804999999996	281.60384180924206	391.69225819075785
336.64010000000013	281.65792264687957	391.6222773531207
336.67400000000004	281.70341507587904	391.64458492412103
336.67157499999996	281.7666331892269	391.576516810773
336.6647750000001	281.8212985066707	391.50825149332945
336.69942499999996	281.89168829527574	391.5071617047242
336.68855	281.9184543126863	391.4586456873137
336.73082500000015	281.97877823602636	391.48287176397395
336.67045	281.97566060880206	391.365239391198
336.70074999999997	282.0093388288892	391.39216117111073
336.686575	282.08243808259806	391.29071191740195
336.6864	282.1016551550344	391.2711448449656
336.72920000000005	282.14509796964694	391.31330203035316
336.73884999999996	282.15876492698544	391.3189350730145
336.73097500000006	282.2204538850412	391.2414961149589
336.76025	282.2477629875044	391.27273701249555
336.75514999999996	282.24458343050355	391.26571656949636
336.75522500000005	282.28176744015377	391.22868255984633
336.8214	282.3237544793906	391.3190455206094
336.853825	282.39400976533017	391.3136402346698
336.824575	282.35885461695193	391.29029538304803
336.8928250000001	282.43384050988703	391.3518094901131
336.896675	282.4199573761437	391.3733926238563
336.94204999999994	282.49726700890426	391.3868329910956
336.98752499999995	282.49225875925777	391.48279124074213
337.0164749999999	282.5173124646969	391.5156375353029
337.036625	282.5140341336043	391.55921586639573
337.10225	282.5779470279537	391.62655297204634
337.1333000000001	282.58930315470093	391.6772968452992
337.1901	282.6089858780805	391.77121412191946
337.2108999999999	282.6120983552752	391.80970164472467
337.2389	282.64945415796933	391.82834584203067
337.299375	282.643709249006	391.955040750994
337.3275750000001	282.661749255808	391.9934007441922
337.35512500000004	282.67453873934096	392.0357112606591
337.443775	282.6962494433653	392.19130055663476
337.5090999999999	282.74165993119624	392.2765400688035
337.56120000000004	282.7375889965282	392.3848110034719
337.61752499999994	282.72404433062195	392.51100566937794
337.66149999999993	282.70492038709097	392.6180796129089
337.7338000000001	282.71148702735235	392.7561129726478
337.75472499999995	282.7044236729466	392.8050263270533
337.90855	282.80337126834627	393.0137287316537
337.93805000000003	282.77643331912765	393.0996666808724
338.008425	282.7783450983343	393.2385049016657
338.12665000000004	282.8607239480691	393.392576051931
338.2078000000001	282.84682312765796	393.5687768723422
338.23060000000004	282.808259590288	393.6529404097121
338.3253749999999	282.8149585510633	393.8357914489365
338.453975	282.8923002374051	394.01564976259493
338.5188	282.9002969833779	394.13730301662207
338.6254	282.9346626351563	394.3161373648437
338.6957	282.9170309587796	394.47436904122037
338.83382499999993	283.0081270451658	394.6595229548341
338.8857	282.9289817133635	394.8424182866365
338.98312499999986	282.9576671070975	395.0085828929022
339.0752250000001	282.97024420841285	395.18020579158735
339.17032500000005	282.98396461939365	395.35668538060645
339.296575	283.00100333628586	395.5921466637142
339.40177499999993	283.0163496927951	395.7872003072048
339.48779999999994	282.9701045200885	396.00549547991136
339.5846749999999	282.97267258028876	396.196677419711
339.67885	282.97438124155474	396.3833187584453
339.81427499999995	283.0125056169132	396.6160443830867
339.8648	282.97902914067174	396.75057085932826
339.9787500000001	282.9465807633535	397.0109192366467
340.0690000000001	282.928822355894	397.20917764410615
340.20262499999995	282.9672321644967	397.4380178355032
340.299075	282.97393601569945	397.6242139843006
340.34937499999995	282.86419382576713	397.8345561742328
340.48982500000005	282.9049830700757	398.07466692992443
340.6097250000001	282.88932484070307	398.3301251592971
340.69607499999995	282.89986801312773	398.4922819868722
340.8147	282.914088529481	398.71531147051905
340.936425	282.91788867457745	398.9549613254225
341.05517499999996	282.9175128175182	399.19283718248175
341.1507000000001	282.9104100753268	399.39098992467336
341.2573	282.9084232635109	399.6061767364891
341.3663249999999	282.9205498064979	399.8121001935019
341.48740000000004	282.9432767924568	400.0315232075433
341.61637499999995	282.9627387573562	400.2700112426437
341.7353999999999	282.9640100475749	400.5067899524249
341.83407499999987	282.93523298065816	400.7329170193416
341.93122500000004	282.939607193956	400.92284280604406
342.01412500000004	282.90784297254226	401.1204070274578
342.1423	282.97298215274066	401.3116178472593
342.25024999999994	282.9400619941649	401.56043800583495
342.36775	282.9541344305238	401.7813655694762
342.45652499999994	282.9704975561592	401.94255244384067
342.5148499999999	282.9316184144481	402.0980815855517
342.665775	282.973188498623	402.358361501377
342.7914000000001	283.00785287882303	402.5749471211772
342.87005000000005	282.9307603066153	402.8093396933848
342.9685250000001	282.9499052095603	402.9871447904399
343.0991	282.9769485806604	403.22125141933964
343.187775	282.993906101462	403.38164389853796
343.293425	283.0013832901327	403.5854667098673
343.4099000000001	283.0278747475295	403.7919252524707
343.492375	282.9949124706974	403.9898375293026
343.63627500000007	283.0082057214112	404.26434427858896
343.70764999999994	282.99496017384	404.4203398261599
343.86074999999994	283.0317662826346	404.6897337173653
343.95057499999996	282.9932568889284	404.90789311107153
344.0755499999999	283.0224492339659	405.1286507660339
344.15515	283.0222998674608	405.2880001325392
344.293575	283.05851241005587	405.5286375899441
344.37477499999994	283.03185688613473	405.71769311386515
344.505375	283.0837096278825	405.9270403721175
344.5983749999999	283.06648326340223	406.1302667365976
344.68102500000003	283.0276958261073	406.3343541738928
344.8094250000001	283.11073875917015	406.50811124083003
344.92842499999995	283.11886896135513	406.73798103864476
345.04942500000004	283.1635834367283	406.9352665632718
345.14290000000005	283.15165304456286	407.13414695543725
345.2679	283.19146438478447	407.3443356152155
345.3681	283.2045687783907	407.53163122160936
345.4867249999999	283.2606399419684	407.71281005803144
345.62539999999996	283.322248648403	407.9285513515969
345.69815	283.310454999884	408.085845000116
345.8244000000001	283.3791309090593	408.26966909094085
345.93615	283.41559338837425	408.45670661162575
346.01805	283.3920813460343	408.64401865396576
346.12780000000004	283.4377835303898	408.81781646961025
346.23130000000003	283.4969677949785	408.96563220502156
346.365875	283.5622021662447	409.16954783375536
346.43090000000007	283.54006719195087	409.32173280804926
346.57679999999993	283.6421705360871	409.51142946391275
346.66645000000005	283.6620180737657	409.6708819262344
346.77742499999994	283.7171602483802	409.8376897516197
346.88227500000005	283.7863832934129	409.9781667065872
346.94092500000016	283.81860187759463	410.0632481224057
347.07385	283.86136073144246	410.2863392685575
347.19015	283.9119787505281	410.46832124947196
347.23842500000006	283.9008873904247	410.5759626095754
347.3898	284.06504199880425	410.7145580011957
347.50065000000006	284.09498898201605	410.9063110179841
347.60595	284.177385288606	411.034514711394
347.71792500000004	284.1943559356805	411.24149406431957
347.845975	284.30606051961706	411.38588948038296
347.9312750000001	284.4003915774522	411.462158422548
348.06215	284.4730161013731	411.65128389862684
348.17637500000006	284.57290525082385	411.7798447491763
348.229525	284.6135558086926	411.84549419130747
348.38125	284.77335786869685	411.9891421313032
348.48662499999995	284.8132677535474	412.1599822464525
348.54097500000006	284.89084189586293	412.1911081041372
348.70792500000005	285.046347200519	412.3695027994811
348.81425	285.0539832283851	412.5745167716149
348.9151499999999	285.17626061073065	412.6540393892692
349.0148499999999	285.2662692881323	412.7634307118675
349.08092500000004	285.32027363554664	412.84157636445343
349.1895	285.4312992125719	412.9477007874281
349.334925	285.57305014308116	413.09679985691884
349.431775	285.64956771635093	413.2139822836491
349.48045	285.68814330830327	413.27275669169677
349.577375	285.7966626565778	413.35808734342226
349.6663500000001	285.83949994982527	413.4932000501749
349.7561999999999	285.95668232031835	413.5557176796815
349.8037250000001	285.98948580803466	413.61796419196554
349.92612500000007	286.1019546038298	413.7502953961703
349.97774999999996	286.1502012679869	413.805298732013
350.05700000000013	286.206248200589	413.90775179941124
350.121225	286.25813934581026	413.9843106541897
350.197475	286.33393481939794	414.06101518060206
350.278375	286.4016607561977	414.15508924380225
350.3587749999999	286.45867248306826	414.2588775169316
350.39079999999996	286.44183624717596	414.33976375282396
350.48024999999996	286.5525098155738	414.4079901844261
350.526325	286.5944474390416	414.4582025609584
350.57752500000004	286.63598053593995	414.5190694640601
350.637975	286.6380779549705	414.63787204502944
350.69225	286.6986759332431	414.6858240667569
350.67699999999996	286.67888475470545	414.6751152452945
350.75805	286.750828946454	414.76527105354603
350.805425	286.77806250243674	414.8327874975633
350.8481750000001	286.8314721307928	414.86487786920736
350.8341750000001	286.7669115853327	414.90143841466744
350.8821749999999	286.79646679259713	414.9678832074027
350.95315000000005	286.8666956100317	415.0396043899684
350.94100000000003	286.8393140174925	415.0426859825076
351.01082499999995	286.89760131413016	415.12404868586975
351.00365	286.9024265851735	415.1048734148265
351.01260000000013	286.8541451749344	415.1710548250659
351.03622499999994	286.8629332527756	415.2095167472243
351.053025	286.84200240828	415.26404759172
351.04254999999995	286.8160099145532	415.2690900854467
351.044125	286.823901370606	415.264348629394
351.06765000000007	286.8349715265198	415.30032847348036
351.0558500000001	286.7841905704544	415.3275094295457
351.09827500000006	286.84073635472225	415.35581364527786
351.0764	286.7629454279588	415.38985457204114
351.07169999999996	286.72569489937234	415.4177051006276
351.08445	286.7462109928007	415.4226890071993
351.05114999999995	286.6660234556846	415.4362765443153
351.00492499999996	286.615361044578	415.39448895542193
351.00322500000004	286.6062245855834	415.4002254144167
350.94367500000004	286.5270659921566	415.36028400784346
350.9498	286.5604448229989	415.3391551770011
350.961675	286.5414284833235	415.3819215166765
350.9156999999999	286.47898371797635	415.35241628202346
350.87534999999997	286.4394485841161	415.3112514158838
350.887725	286.4307195576171	415.34473044238285
350.822675	286.35161520904126	415.29373479095875
350.7994	286.34713613952727	415.2516638604727
350.77662499999997	286.3335994760197	415.21965052398025
350.78732499999995	286.33073783724853	415.24391216275137
350.75320000000005	286.2916467751514	415.2147532248487
350.689475	286.29324284625227	415.08570715374776
350.71069999999986	286.27566296416046	415.14573703583926
350.664125	286.2468860933271	415.08136390667295
350.63727499999993	286.22380899288794	415.0507410071119
350.61487500000004	286.1798021839523	415.0499478160478
350.55215	286.09961669503593	415.00468330496403
350.60602500000005	286.189337817451	415.02271218254907
350.5374999999999	286.1287319004624	414.9462680995374
350.51477499999993	286.0631185629899	414.96643143700993
350.46942499999994	286.0542898003097	414.8845601996902
350.410125	285.99899408647406	414.82125591352593
350.42834999999997	285.9756953197814	414.88100468021855
350.3903249999999	285.9512154226681	414.8294345773317
350.37272499999995	285.9315800753528	414.81386992464707
350.3475	285.8946398214168	414.8003601785833
350.31084999999996	285.8898180816311	414.7318819183688
350.3104749999999	285.8856417926149	414.7353082073849
350.26657500000005	285.79049170825243	414.74265829174766
350.253925	285.8124488443487	414.69540115565127
350.251525	285.7954691844339	414.70758081556613
350.21520000000004	285.7496039978688	414.6807960021313
350.22152500000016	285.7569792302565	414.6860707697438
350.1674749999999	285.68000206261945	414.65494793738037
350.14532499999996	285.6662028609744	414.6244471390255
350.1432999999999	285.6816558279808	414.604944172019
350.1006250000001	285.63395199344285	414.56729800655734
350.09955	285.6131815617983	414.58591843820176
350.07735	285.56395060438996	414.5907493956101
350.10395000000005	285.5622858178805	414.64561418211963
350.05044999999996	285.5536512116298	414.5472487883701
350.103925	285.59351871256933	414.6143312874307
350.0892500000001	285.5572697709114	414.62123022908884
350.05342499999995	285.4879246608531	414.6189253391468
350.07944999999995	285.57057850159674	414.58832149840316
350.039375	285.5378881040813	414.54086189591874
350.02029999999985	285.4828431419085	414.5577568580912
350.03639999999996	285.5095197508356	414.56328024916434
350.02745000000004	285.500267854818	414.5546321451821
350.0320250000001	285.4946443530109	414.56940564698925
349.9855999999999	285.4456867374304	414.52551326256946
349.99100000000004	285.47823349250945	414.50376650749064
349.95980000000003	285.44649947553455	414.4731005244655
349.9758499999999	285.4752327980886	414.47646720191125
349.9814250000001	285.43595709059247	414.52689290940776
349.97092499999997	285.46376998933954	414.4780800106604
349.95957500000014	285.45685677553786	414.4622932244624
349.9865249999999	285.46270189527854	414.5103481047213
349.94030000000004	285.44163757348144	414.43896242651863
349.95424999999994	285.42857866302353	414.47992133697636
349.9451000000001	285.43911614663966	414.4510838533605
349.99242499999997	285.4873194990059	414.49753050099406
349.9468499999999	285.4502046598933	414.44349534010655
349.9703250000001	285.4621883246987	414.47846167530156
349.99665	285.50080926993815	414.49249073006183
349.9907000000001	285.49702845728206	414.4843715427182
350.0025999999999	285.4847790627581	414.52042093724174
350.01815	285.53624224768936	414.5000577523106
350.0637500000001	285.56512885320734	414.5623711467928
350.0406	285.5352221851232	414.5459778148768
350.0750250000001	285.58325666151853	414.56679333848166
350.03885	285.541981943268	414.53571805673204
350.0347249999999	285.5012848635143	414.56816513648556
350.10499999999985	285.5478583671797	414.66214163282
350.1144999999999	285.5659833919476	414.6630166080522
350.14572499999997	285.6374754639958	414.6539745360041
350.1174000000001	285.548339143116	414.6864608568842
350.1344500000001	285.6067024517747	414.66219754822544
350.1489250000001	285.5974410432437	414.70040895675646
350.1406999999999	285.57017832516755	414.7112216748323
350.17532499999993	285.5948481558377	414.75580184416214
350.1846000000001	285.60666359607035	414.76253640392986
350.1518500000001	285.5706401408042	414.733059859196
350.20745000000016	285.6352334266356	414.77966657336475
350.22115000000014	285.6170651053319	414.82523489466837
350.2421499999999	285.6488621847981	414.8354378152018
350.2081000000001	285.55321911123815	414.8629808887621
350.22582500000004	285.61379797836594	414.83785202163415
350.22852499999993	285.57607365900765	414.8809763409922
350.2554250000001	285.60665139489316	414.90419860510707
350.26985	285.5971209940465	414.9425790059535
350.30355000000003	285.6586966054915	414.94840339450855
350.35470000000004	285.6696467406883	415.0397532593118
350.32775000000004	285.63895342719695	415.0165465728031
350.31825000000003	285.6078220394503	415.02867796054977
350.33765	285.5927001017454	415.0825998982546
350.36159999999995	285.6244991841618	415.09870081583813
350.36935000000005	285.5938408064977	415.1448591935024
350.3937499999999	285.6029360752042	415.1845639247956
350.3959	285.58136753744185	415.2104324625581
350.414175	285.57954969419313	415.24880030580687
350.4287999999999	285.60081219025835	415.25678780974147
350.4829000000001	285.6196071978304	415.34619280216975
350.4607	285.5935200458043	415.3278799541956
350.46272500000003	285.58090443522724	415.34454556477283
350.4973250000001	285.57282806918533	415.4218219308149
350.53377499999993	285.56455440036234	415.50299559963753
350.51562500000006	285.5604598317521	415.470790168248
350.55187499999994	285.5720999349124	415.5316500650875
350.56815	285.59578181453594	415.54051818546407
350.5659	285.57336830142714	415.55843169857286
350.5541999999999	285.56316660607706	415.5452333939228
350.64005	285.61582652214906	415.6642734778509
350.5974999999999	285.5635776313622	415.63142236863763
350.60737500000005	285.57736983673425	415.63738016326585
350.64834999999994	285.5954242458304	415.7012757541695
350.68665	285.59877725301664	415.77452274698334
350.71115	285.6717640605748	415.75053593942516
350.73175	285.65243552729294	415.811064472707
350.73924999999997	285.6452262121936	415.8332737878063
350.77080000000007	285.67290889468086	415.8686911053193
350.7965499999999	285.7692734335659	415.8238265664339
350.79929999999996	285.7403047809682	415.85829521903173
350.82537499999995	285.736401676676	415.9143483233239
350.81632500000006	285.7550349899689	415.8776150100312
350.8597250000001	285.77565637910504	415.9437936208951
350.89655000000005	285.802903434859	415.9901965651411
350.896725	285.78919179185755	416.00425820814246
350.87755	285.7384964990663	416.0166035009337
350.9397750000001	285.82578475846776	416.05376524153246
350.9281	285.8209418978373	416.03525810216263
350.9602999999999	285.83687608847634	416.08372391152346
350.9406499999999	285.8253033924028	416.05599660759697
350.967625	285.8407625131246	416.0944874868754
350.9668500000001	285.8438520923676	416.08984790763253
350.9709	285.83214637406695	416.109653625933
350.959075	285.83562673618815	416.0825232638118
350.9783249999999	285.8327736402227	416.12387635977717
350.958925	285.8199173696302	416.0979326303698
350.978625	285.81864369525766	416.1386063047424
351.01357500000006	285.8463166907511	416.180833309249
351.03112500000003	285.8785766714091	416.18367332859094
351.0150499999999	285.844275412402	416.18582458759784
351.05137499999995	285.89193202866716	416.21081797133274
351.0177	285.81557836074654	416.21982163925344
351.03152500000004	285.8634347755706	416.19961522442946
351.04630000000003	285.88178480568587	416.2108151943142
351.0551750000001	285.9234812768642	416.18686872313594
351.0535750000001	285.87913726790777	416.2280127320924
351.0738500000001	285.8981222934566	416.2495777065436
351.05905	285.87927121779256	416.23882878220746
351.06452499999995	285.91406503961764	416.21498496038225
351.11125000000004	285.9767295324515	416.2457704675486
351.09534999999994	285.9742484350886	416.21645156491127
351.126825	286.01949046237377	416.2341595376262
351.134575	286.02729471742043	416.24185528257954
351.15222499999993	286.05079118649337	416.2536588135065
351.163625	286.0894773364741	416.23777266352596
351.18005000000005	286.10915560820996	416.25094439179014
351.1779500000001	286.09537441100315	416.2605255889971
351.22827500000005	286.2010194974081	416.255530502592
351.218525	286.1915946234293	416.2454553765707
351.28837500000003	286.2455756411596	416.3311743588405
351.2884499999999	286.29171187994115	416.28518812005865
351.30805000000004	286.2964814448767	416.3196185551234
351.34524999999996	286.3914154858814	416.29908451411853
351.40090000000004	286.48795295674836	416.3138470432517
351.3766999999999	286.4484609632757	416.30493903672414
351.4078249999999	286.49159639039584	416.32405360960394
351.42392500000005	286.5547939512541	416.293056048746
351.46752499999997	286.5937727861857	416.34127721381424
351.49074999999993	286.6760313248603	416.3054686751396
351.51565000000005	286.6942044045993	416.3370955954008
351.56044999999995	286.72380659715634	416.39709340284355
351.57772499999993	286.84597766185544	416.3094723381444
351.62272499999995	286.8950440555278	416.3504059444721
351.63635	286.9393949396766	416.33330506032337
351.6595749999999	287.0145742915586	416.30457570844123
351.6613249999998	287.0221989491367	416.30045105086293
351.76815	287.1639272527407	416.3723727472593
351.7643499999998	287.1757607664711	416.3529392335285
351.79545000000013	287.23562186711627	416.355278132884
351.81080000000003	287.2630280542543	416.3585719457458
351.86425	287.3291905653214	416.3993094346786
351.8791000000001	287.399779089029	416.35842091097123
351.9253	287.44139475838176	416.4092052416182
351.95867499999997	287.4993703701067	416.41797962989324
352.00595	287.53320482773745	416.4786951722625
