Average	Stdev min	Stdev plus
1132.1	1009.8372092580902	1254.3627907419095
1132.45	1010.2696108207214	1254.6303891792786
1132.75	1010.5121682947541	1254.9878317052458
1133.2	1010.8408564920464	1255.5591435079536
1133.9	1011.5035539731648	1256.2964460268354
1134.3	1011.8132252036979	1256.7867747963019
1134.6	1012.0041599400696	1257.19584005993
1134.85	1012.1506621859759	1257.549337814024
1135.0	1012.220930122435	1257.779069877565
1135.45	1012.5079506434028	1258.3920493565972
1136.15	1013.3060848067762	1258.993915193224
1136.7	1013.9762859101796	1259.4237140898206
1137.0	1014.2396643862522	1259.7603356137479
1137.25	1014.3610765772602	1260.1389234227397
1137.8	1015.0267944541644	1260.5732055458357
1138.15	1015.2653894907911	1261.0346105092092
1138.4	1015.5124904638393	1261.2875095361608
1138.7	1015.9009364856556	1261.4990635143445
1139.25	1016.6278670059928	1261.8721329940072
1139.85	1017.3664194677506	1262.3335805322492
1140.25	1017.6225662830702	1262.8774337169298
1140.8	1017.9669425602374	1263.6330574397625
1141.3	1018.3642037484606	1264.2357962515393
1141.75	1019.0789459570841	1264.421054042916
1142.05	1019.3192072053635	1264.7807927946365
1142.55	1019.6946073629651	1265.4053926370348
1142.95	1020.2126890468917	1265.6873109531084
1143.35	1020.4519629937076	1266.2480370062922
1143.6	1020.6502541686237	1266.549745831376
1144.05	1021.0042869499306	1267.0957130500692
1144.45	1021.4071314541147	1267.4928685458854
1144.8	1021.6693376936515	1267.9306623063483
1145.1	1022.0134857102532	1268.1865142897466
1145.4	1022.1910717520846	1268.6089282479156
1145.75	1022.5416906211274	1268.9583093788726
1146.1	1022.8324454692151	1269.3675545307847
1146.6	1023.3456288807572	1269.8543711192426
1147.0	1023.4844139389688	1270.5155860610312
1147.3	1023.8442994430795	1270.7557005569204
1147.7	1024.3711307114186	1271.0288692885815
1148.15	1024.7558044314887	1271.5441955685114
1148.75	1025.2595651477411	1272.2404348522589
1149.2	1025.6505766909454	1272.7494233090547
1149.45	1025.8848451220977	1273.0151548779024
1149.75	1026.2522773489325	1273.2477226510675
1150.3	1026.99343083193	1273.6065691680699
1150.6	1027.0907290929138	1274.109270907086
1151.2	1027.9431137826368	1274.4568862173633
1151.65	1028.3461983554441	1274.953801644556
1152.15	1028.9439632160827	1275.3560367839175
1152.45	1029.0131841791112	1275.8868158208888
1152.85	1029.43716638858	1276.2628336114199
1153.2	1029.7011740946498	1276.6988259053503
1153.55	1030.0520344297122	1277.0479655702877
1154.05	1030.3914074962843	1277.7085925037156
1154.55	1030.7540085463183	1278.3459914536816
1155.1	1031.2041162911373	1278.9958837088625
1155.55	1031.8283466809467	1279.2716533190533
1155.9	1032.4642272272743	1279.335772772726
1156.2	1032.652195486929	1279.747804513071
1156.55	1033.0467712972652	1280.0532287027347
1156.8	1033.5037713472143	1280.0962286527856
1157.25	1034.007201021723	1280.492798978277
1157.4	1034.165913806285	1280.6340861937151
1157.65	1034.2553992267085	1281.0446007732917
1158.15	1034.7460798839843	1281.553920116016
1158.65	1035.0820935679494	1282.2179064320508
1159.1	1035.4092970349022	1282.7907029650976
1159.65	1035.9312564725944	1283.3687435274057
1160.0	1036.2902590739113	1283.7097409260887
1160.5	1036.9579019119394	1284.0420980880606
1160.8	1037.187460183038	1284.412539816962
1161.15	1037.5201997898566	1284.7798002101435
1161.65	1037.8734775896496	1285.4265224103506
1162.3	1038.5150655370371	1286.0849344629628
1162.75	1038.979698634931	1286.520301365069
1163.1	1039.4836984860005	1286.7163015139993
1163.6	1040.0721084127151	1287.1278915872847
1163.75	1040.1757814105224	1287.3242185894776
1164.1	1040.3822163147108	1287.817783685289
1164.4	1040.7050526496737	1288.0949473503265
1164.85	1041.3177066512565	1288.3822933487434
1165.2	1041.5866512062714	1288.8133487937287
1165.7	1042.257260237793	1289.1427397622072
1166.25	1042.7142258291146	1289.7857741708854
1166.5	1042.8361410920718	1290.1638589079282
1166.85	1043.2545813955871	1290.4454186044127
1167.3	1043.4339029435414	1291.1660970564585
1167.95	1044.003045620314	1291.8969543796861
1168.3	1044.159716449494	1292.440283550506
1168.7	1044.7765962378373	1292.6234037621628
1169.3	1045.398385805511	1293.201614194489
1169.55	1045.6329006956666	1293.4670993043333
1169.9	1045.760199774609	1294.0398002253912
1170.35	1046.1947443722174	1294.5052556277824
1170.9	1047.0876823575297	1294.7123176424705
1171.5	1047.9121769752376	1295.0878230247624
1171.8	1048.1328661284656	1295.4671338715343
1172.35	1048.5229936564724	1296.1770063435274
1172.75	1048.9938385372268	1296.5061614627732
1173.1	1049.1165736882544	1297.0834263117454
1173.75	1049.7552924516533	1297.7447075483467
1174.05	1050.030858332272	1298.069141667728
1174.4	1050.2869869836366	1298.5130130163636
1174.75	1050.617459947039	1298.882540052961
1175.2	1050.929488614555	1299.470511385445
1175.65	1051.0714003128949	1300.2285996871053
1176.1	1051.594618590199	1300.6053814098009
1176.55	1052.3153530612333	1300.7846469387666
1177.15	1052.8317491274915	1301.4682508725086
1177.35	1052.8452711741436	1301.8547288258562
1177.65	1053.0918709999223	1302.2081290000779
1178.1	1053.548042970012	1302.651957029988
1178.7	1054.0392202815979	1303.3607797184022
1179.55	1055.0002207950572	1304.0997792049427
1179.85	1055.2425062446082	1304.4574937553916
1180.2	1055.8277362110025	1304.5722637889976
1180.8	1056.4168821744686	1305.1831178255313
1181.35	1056.6911555484328	1306.008844451567
1181.7	1057.0303966477795	1306.3696033522206
1182.15	1057.6019068793103	1306.69809312069
1182.65	1058.040499960878	1307.2595000391223
1183.1	1058.329851326529	1307.8701486734708
1183.6	1058.8625156578823	1308.3374843421175
1184.05	1059.2559797105646	1308.8440202894353
1184.65	1059.7411232137604	1309.5588767862398
1185.0	1060.06241558282	1309.93758441718
1185.7	1060.6047962550124	1310.7952037449877
1186.0	1061.0580134622471	1310.9419865377529
1186.75	1061.8548940110143	1311.6451059889857
1187.35	1062.361090491996	1312.3389095080038
1187.7	1062.48574362318	1312.91425637682
1188.0	1062.6496908659576	1313.3503091340424
1188.35	1063.144059645718	1313.5559403542818
1188.95	1063.8254720288624	1314.0745279711377
1189.55	1064.4534472897035	1314.6465527102964
1189.8	1064.6442570234988	1314.9557429765011
1190.3	1065.2667644184155	1315.3332355815844
1190.7	1065.6067947488755	1315.7932052511246
1191.15	1066.1754925994906	1316.1245074005096
1191.75	1066.6712747906345	1316.8287252093655
1192.1	1067.0476509616872	1317.1523490383127
1192.5	1067.391047482604	1317.608952517396
1192.85	1067.807497225943	1317.8925027740568
1193.55	1068.189130906012	1318.910869093988
1193.9	1068.595610611599	1319.204389388401
1194.05	1068.8288057076597	1319.2711942923402
1194.3	1069.0298519199407	1319.5701480800592
1194.75	1069.3267665063606	1320.1732334936394
1195.0	1069.4854590097227	1320.5145409902773
1195.9	1070.4404846175469	1321.3595153824533
1196.3	1070.857144484032	1321.742855515968
1196.95	1071.5305138744382	1322.369486125562
1197.35	1071.9987834123656	1322.7012165876342
1197.95	1072.4862701813788	1323.4137298186213
1198.45	1073.0723803862907	1323.8276196137094
1198.95	1073.594714909981	1324.3052850900192
1199.15	1073.6584564602063	1324.641543539794
1199.25	1073.8594600856986	1324.6405399143014
1199.4	1073.940285350237	1324.8597146497632
1199.75	1074.2797345981926	1325.2202654018074
1200.4	1074.5833079436597	1326.2166920563404
1200.85	1074.7649989094657	1326.9350010905341
1201.55	1075.22641748272	1327.8735825172798
1201.95	1075.650960019484	1328.249039980516
1202.2	1075.8553918839432	1328.544608116057
1202.75	1076.7357646930316	1328.7642353069684
1203.25	1076.937738124915	1329.562261875085
1203.55	1077.2477929725692	1329.8522070274307
1204.05	1077.644907143739	1330.455092856261
1204.5	1077.9774723616383	1331.0225276383617
1204.85	1078.4220462081269	1331.277953791873
1205.15	1078.7283740810142	1331.571625918986
1205.6	1079.3148464782973	1331.8851535217025
1206.1	1079.8784091369466	1332.3215908630532
1206.45	1079.9974496105358	1332.9025503894643
1207.1	1080.4256537415724	1333.7743462584274
1207.3	1080.5182584123409	1334.081741587659
1207.7	1081.0449171963478	1334.3550828036523
1208.25	1081.390284171846	1335.109715828154
1208.75	1082.1194843254598	1335.3805156745402
1209.45	1082.8539988783216	1336.0460011216785
1209.8	1083.164065131575	1336.435934868425
1210.1	1083.3309580378552	1336.8690419621446
1210.35	1083.6463003697208	1337.053699630279
1211.0	1084.455936528022	1337.544063471978
1211.4	1084.889368035726	1337.9106319642742
1211.7	1085.1503654687222	1338.249634531278
1212.2	1085.7205154975718	1338.6794845024283
1212.5	1085.9047789211616	1339.0952210788384
1212.9	1086.2801358395927	1339.5198641604075
1213.4	1086.9656692191556	1339.8343307808445
1213.5	1087.01304415079	1339.98695584921
1213.8	1087.3110281486959	1340.288971851304
1214.55	1088.290950819357	1340.809049180643
1214.95	1088.5682469657902	1341.33175303421
1215.45	1088.891130298979	1342.008869701021
1215.8	1089.019638744796	1342.5803612552038
1216.4	1089.4340990659305	1343.3659009340697
1216.75	1089.8366929750864	1343.6633070249136
1217.2	1090.209606662551	1344.190393337449
1217.45	1090.5096695293414	1344.3903304706587
1217.75	1091.0594814123804	1344.4405185876196
1218.35	1091.604871888502	1345.0951281114978
1218.8	1092.012145692105	1345.587854307895
1219.05	1092.1573386676755	1345.9426613323244
1219.5	1092.5789615548313	1346.4210384451687
1219.9	1093.2181544182436	1346.5818455817566
1220.25	1093.4782070017152	1347.0217929982848
1220.8	1094.2398957016865	1347.3601042983134
1220.95	1094.2608232720727	1347.6391767279274
1221.55	1094.8568766664898	1348.24312333351
1222.0	1095.1954259500076	1348.8045740499924
1222.4	1095.341194716777	1349.4588052832232
1223.1	1096.0783876657204	1350.1216123342795
1223.55	1096.5860385778703	1350.5139614221296
1224.3	1097.1697124993418	1351.430287500658
1224.95	1097.6285662191947	1352.2714337808054
1225.1	1097.7528759649438	1352.447124035056
1225.55	1097.9716025339712	1353.1283974660287
1225.75	1098.2322071238684	1353.2677928761316
1226.1	1098.7736869299986	1353.4263130700012
1226.45	1098.8774814076323	1354.0225185923678
1226.75	1099.372264504349	1354.127735495651
1227.2	1099.8789098381576	1354.5210901618425
1227.4	1100.01028298956	1354.7897170104402
1228.05	1100.3215869510623	1355.7784130489376
1228.5	1100.694483687127	1356.305516312873
1228.95	1101.1347133555614	1356.7652866444387
1229.4	1101.4682213052597	1357.3317786947405
1229.9	1101.8625445426223	1357.9374554573778
1230.25	1102.2984955149022	1358.2015044850978
1230.8	1102.7154185703837	1358.8845814296162
1231.1	1103.1234787158205	1359.0765212841793
1231.4	1103.5080925155935	1359.2919074844067
1231.9	1103.9019922030034	1359.8980077969968
1232.1	1104.059420494907	1360.1405795050928
1232.55	1104.6678374439969	1360.432162556003
1233.0	1105.098084455314	1360.901915544686
1233.6	1105.6486811322368	1361.551318867763
1233.95	1105.9830218376633	1361.9169781623368
1234.25	1106.2559083394863	1362.2440916605137
1234.7	1106.6109294279954	1362.7890705720047
1235.3	1106.9706970329846	1363.6293029670153
1235.65	1107.0948464665848	1364.2051535334153
1236.35	1107.5574245152307	1365.1425754847692
1236.55	1107.8711458708153	1365.2288541291846
1237.15	1108.4113985628244	1365.8886014371758
1237.45	1108.4560175822144	1366.4439824177857
1237.9	1108.7710334587937	1367.0289665412065
1238.2	1108.9600680903925	1367.4399319096076
1238.8	1109.6959334490193	1367.9040665509806
1239.5	1110.4881788362013	1368.5118211637987
1239.9	1111.0652608959836	1368.7347391040166
1240.45	1111.5397696069083	1369.3602303930918
1240.8	1111.7753511921073	1369.8246488078926
1241.35	1112.1566274919646	1370.5433725080352
1241.75	1112.6144607398878	1370.8855392601122
1242.1	1112.9493515308575	1371.2506484691423
1242.5	1113.5219010839437	1371.4780989160563
1242.95	1113.8583755621612	1372.041624437839
1243.2	1113.886582289385	1372.5134177106152
1243.6	1114.1212758790077	1373.078724120992
1243.95	1114.45000965251	1373.44999034749
1244.25	1114.9148249701575	1373.5851750298425
1244.7	1115.6437719441637	1373.7562280558363
1245.1	1116.1833990519451	1374.0166009480547
1245.55	1116.441334527848	1374.6586654721518
1246.15	1116.9914636967421	1375.308536303258
1246.65	1117.4009090941063	1375.899090905894
1246.95	1117.6145930149057	1376.2854069850944
1247.25	1117.9643182715117	1376.5356817284883
1247.8	1118.5105572755454	1377.0894427244546
1248.0	1118.602163851168	1377.397836148832
1248.4	1119.0862729637724	1377.7137270362277
1248.95	1119.4202833323566	1378.4797166676435
1249.15	1119.4729877734685	1378.8270122265317
1249.5	1119.9691156519034	1379.0308843480966
1249.8	1120.2698490698015	1379.3301509301984
1250.35	1121.2789827265624	1379.4210172734374
1250.85	1121.76658704543	1379.9334129545698
1251.15	1122.0600023239601	1380.23999767604
1251.7	1122.636798428057	1380.763201571943
1252.0	1122.949622239995	1381.050377760005
1252.8	1123.8284527502287	1381.7715472497712
1253.2	1124.0936097631106	1382.3063902368895
1253.55	1124.3836440863952	1382.7163559136047
1254.05	1124.7656331956566	1383.3343668043433
1254.45	1124.9870805983428	1383.9129194016573
1254.7	1125.2395427167044	1384.1604572832957
1255.2	1125.814297544126	1384.585702455874
1255.5	1126.1073804268574	1384.8926195731426
1255.75	1126.3939506632953	1385.1060493367047
1256.45	1126.9666130347218	1385.9333869652783
1256.85	1127.5162167104047	1386.183783289595
1257.3	1128.0467215115996	1386.5532784884003
1257.75	1128.5262115553023	1386.9737884446977
1258.3	1129.2770950567303	1387.3229049432696
1258.6	1129.566903470466	1387.6330965295338
1259.05	1130.0064124026303	1388.0935875973696
1259.35	1130.1783022485188	1388.521697751481
1259.8	1130.5391784027347	1389.0608215972652
1260.1	1130.6060233061012	1389.5939766938986
1260.55	1131.2060882762548	1389.893911723745
1260.9	1131.495247382486	1390.3047526175142
1261.3	1131.7163976422942	1390.8836023577057
1261.8	1131.977967971534	1391.6220320284658
1262.25	1132.4733168092203	1392.0266831907797
1262.6	1132.7480073314237	1392.4519926685762
1263.2	1133.239775315676	1393.160224684324
1263.85	1134.1745300760394	1393.5254699239604
1264.2	1134.3995377512083	1394.0004622487918
1264.35	1134.5639163854614	1394.1360836145384
1264.8	1134.8928793329633	1394.7071206670366
1265.2	1135.056771209563	1395.343228790437
1265.45	1135.2518913347817	1395.6481086652184
1266.0	1135.7084039548213	1396.2915960451787
1266.5	1136.1337850514942	1396.8662149485058
1266.65	1136.186873025364	1397.113126974636
1267.1	1136.563453393312	1397.6365466066877
1267.5	1137.042918935	1397.957081065
1268.0	1137.5779926546138	1398.4220073453862
1268.45	1137.872637873175	1399.027362126825
1268.75	1138.2398950272432	1399.2601049727568
1269.3	1138.7354182789222	1399.8645817210777
1269.6	1138.8324963914963	1400.3675036085035
1269.9	1139.209181653798	1400.5908183462022
1270.35	1139.6915616961537	1401.008438303846
1270.85	1140.360431451399	1401.3395685486007
1271.25	1140.7617342440326	1401.7382657559674
1271.65	1141.2528086958926	1402.0471913041076
1271.9	1141.3400903799334	1402.4599096200668
1272.2	1141.4412144443058	1402.9587855556942
1272.4	1141.7771076725064	1403.0228923274938
1272.8	1142.08940364301	1403.51059635699
1273.55	1142.8291237024475	1404.2708762975524
1274.05	1143.2931741743475	1404.8068258256524
1274.65	1143.8764265992552	1405.423573400745
1274.95	1144.147677772908	1405.752322227092
1275.3	1144.3679183698662	1406.2320816301337
1275.85	1144.9086868097008	1406.791313190299
1276.4	1145.2019055016424	1407.5980944983578
1276.9	1145.6773266542707	1408.1226733457295
1277.05	1145.7303613315967	1408.3696386684032
1277.4	1146.1127576647298	1408.6872423352704
1277.85	1146.3915369784052	1409.3084630215947
1278.3	1146.8282920168754	1409.7717079831245
1278.7	1147.1849438277122	1410.2150561722879
1279.0	1147.6504663122096	1410.3495336877904
1279.6	1148.1456733310006	1411.0543266689992
1279.85	1148.4314796156948	1411.268520384305
1280.3	1148.8119397055382	1411.7880602944617
1280.75	1149.3567448458637	1412.1432551541363
1281.25	1149.8948040616588	1412.6051959383412
1281.75	1150.4606725586577	1413.0393274413423
1281.95	1150.789230331627	1413.110769668373
1282.25	1151.0467702379244	1413.4532297620756
1282.6	1151.101558944602	1414.0984410553979
1283.15	1151.6337367471233	1414.666263252877
1283.7	1152.2834485310166	1415.1165514689835
1284.1	1152.5340849611875	1415.6659150388123
1284.45	1152.8325714428368	1416.0674285571633
1285.05	1153.6062953200117	1416.4937046799882
1285.4	1153.9361646687578	1416.8638353312424
1285.65	1154.0512633039361	1417.248736696064
1285.95	1154.2209314539878	1417.6790685460123
1286.25	1154.6886549931933	1417.8113450068067
1286.6	1155.0517578984804	1418.1482421015194
1286.75	1155.1259615419735	1418.3740384580265
1287.2	1155.571127787252	1418.8288722127481
1287.75	1155.9031665150808	1419.5968334849192
1288.1	1156.0845084847992	1420.1154915152006
1288.55	1156.6688129413449	1420.431187058655
1288.9	1156.6998108927223	1421.1001891072779
1289.35	1157.1496690624413	1421.5503309375586
1289.8	1157.3543130185055	1422.2456869814944
1290.4	1157.7194060911695	1423.0805939088307
1290.75	1158.112571270399	1423.387428729601
1291.15	1158.6980181348729	1423.6019818651273
1291.6	1159.1309847549246	1424.0690152450752
1292.0	1159.5805905465518	1424.4194094534482
1292.2	1159.7131704658912	1424.686829534109
1292.65	1160.4224404672007	1424.8775595327995
1293.2	1161.1160872778219	1425.2839127221782
1293.4	1161.2639337652283	1425.5360662347719
1293.7	1161.4154203998064	1425.9845796001937
1294.15	1161.8502362058043	1426.4497637941959
1294.55	1162.1277681052006	1426.9722318947993
1294.85	1162.1826434272543	1427.5173565727455
1295.05	1162.4474076422334	1427.6525923577665
1295.45	1162.9190696478743	1427.9809303521258
1296.15	1163.5821777353194	1428.7178222646808
1296.4	1163.7058403696683	1429.094159630332
1296.75	1163.8760465704433	1429.6239534295567
1297.25	1164.1215376037114	1430.3784623962886
1297.7	1164.5906088962918	1430.8093911037083
1298.2	1165.0063064555984	1431.3936935444017
1298.55	1165.259537100361	1431.8404628996389
1298.85	1165.6853368945049	1432.014663105495
1299.15	1165.9740731213033	1432.325926878697
1299.65	1166.773638294842	1432.5263617051583
1300.0	1167.0398555957463	1432.9601444042537
1300.4	1167.504778114486	1433.2952218855141
1300.9	1168.1638331124484	1433.6361668875518
1301.05	1168.388598303802	1433.711401696198
1301.45	1168.703823030567	1434.196176969433
1302.0	1168.9845873592087	1435.0154126407913
1302.4	1169.3491074813853	1435.4508925186149
1302.8	1169.6029279601087	1435.9970720398912
1303.3	1170.0704612332536	1436.5295387667463
1303.75	1170.4428827856518	1437.0571172143482
1304.2	1170.9563885208752	1437.443611479125
1304.45	1171.145658360277	1437.7543416397232
1304.85	1171.363568105219	1438.3364318947808
1305.15	1171.8719916865502	1438.42800831345
1305.55	1172.3867637070953	1438.7132362929046
1305.9	1172.8628247443596	1438.9371752556406
1306.2	1172.9732759541089	1439.4267240458912
1306.75	1173.4008811427686	1440.0991188572314
1307.1	1173.6137085690068	1440.586291430993
1307.7	1174.354546384213	1441.045453615787
1308.0	1174.4743470339874	1441.5256529660126
1308.4	1175.0281888853572	1441.771811114643
1308.85	1175.3564514667469	1442.343548533253
1309.45	1175.7404360189594	1443.1595639810407
1309.85	1175.9749556489335	1443.7250443510663
1310.2	1176.3270751794823	1444.0729248205178
1310.45	1176.505804530394	1444.394195469606
1310.95	1177.216879569794	1444.6831204302061
1311.15	1177.4700557301135	1444.8299442698867
1311.55	1178.0155568776354	1445.0844431223645
1311.9	1178.3949813677405	1445.4050186322597
1312.45	1178.778209782318	1446.121790217682
1312.65	1179.0969113049048	1446.2030886950954
1313.15	1179.7029037408458	1446.5970962591543
1313.5	1180.0902927070147	1446.9097072929853
1313.95	1180.5500468515825	1447.3499531484176
1314.45	1180.8507952867983	1448.0492047132018
1314.75	1181.0941452834932	1448.4058547165068
1315.1	1181.3069134820487	1448.8930865179511
1315.65	1182.0070896006825	1449.2929103993176
1316.0	1182.4938203677448	1449.5061796322552
1316.45	1182.9252925485325	1449.9747074514676
1316.85	1183.2272942198817	1450.472705780118
1317.25	1183.7993068583007	1450.7006931416993
1317.5	1183.909768321183	1451.090231678817
1317.9	1184.305875877717	1451.4941241222832
1318.4	1184.6594302389885	1452.1405697610116
1318.8	1184.9868466853875	1452.6131533146124
1319.3	1185.309291366901	1453.2907086330988
1319.8	1185.7352395295468	1453.8647604704531
1320.15	1185.912421431255	1454.387578568745
1320.45	1186.1345224853071	1454.765477514693
1320.8	1186.467353186204	1455.1326468137959
1321.1	1186.7947878896725	1455.4052121103273
1321.2	1186.8595369964805	1455.5404630035196
1321.85	1187.388750935446	1456.3112490645537
1322.1	1187.8234570001148	1456.376542999885
1322.65	1188.4057170677277	1456.8942829322725
1322.9	1188.7795690433409	1457.0204309566593
1323.45	1189.2991613891288	1457.6008386108713
1323.65	1189.615573452191	1457.6844265478092
1324.2	1190.1848516025148	1458.2151483974853
1324.55	1190.3618950875302	1458.7381049124697
1325.0	1190.5511249582207	1459.4488750417793
1325.55	1191.1786953996502	1459.9213046003497
1325.9	1191.2939451584737	1460.5060548415265
1326.25	1191.8286940250914	1460.6713059749086
1326.4	1191.8963197529526	1460.9036802470475
1326.8	1192.2260054839717	1461.3739945160282
1327.0	1192.3207514128476	1461.6792485871524
1327.4	1192.929408419536	1461.8705915804642
1327.9	1193.3608235494212	1462.439176450579
1328.2	1193.486006665974	1462.9139933340261
1328.45	1193.5250301093233	1463.3749698906768
1328.95	1193.8987227013383	1464.0012772986618
1329.4	1194.200369822991	1464.5996301770092
1329.65	1194.3724057724266	1464.9275942275735
1329.95	1194.582915743893	1465.3170842561071
1330.1	1194.6378650692377	1465.562134930762
1330.6	1194.9543587135952	1466.2456412864046
1331.0	1195.2704895757743	1466.7295104242257
1331.4	1195.757307605607	1467.0426923943933
1331.75	1196.0894401456342	1467.4105598543658
1332.05	1196.2967403706268	1467.803259629373
1332.8	1196.918949076775	1468.6810509232248
1333.35	1197.6115474524627	1469.0884525475371
1333.65	1197.8820822138014	1469.4179177861988
1334.1	1198.441273778647	1469.7587262213528
1334.6	1198.671562945791	1470.5284370542088
1335.15	1198.983456752402	1471.3165432475982
1335.45	1199.1461207448592	1471.7538792551409
1335.8	1199.5356979983385	1472.0643020016614
1336.15	1199.9460077677604	1472.3539922322398
1336.55	1200.4359026404686	1472.6640973595313
1336.85	1200.6155421708588	1473.084457829141
1337.4	1201.2190909121255	1473.5809090878747
1337.65	1201.5065921537148	1473.7934078462854
1338.1	1201.9747268138644	1474.2252731861354
1338.55	1202.650965787096	1474.4490342129038
1339.1	1202.9262506941957	1475.2737493058041
1339.45	1203.244098879674	1475.655901120326
1339.8	1203.5654228912497	1476.0345771087502
1340.3	1203.876724859722	1476.723275140278
1340.55	1204.0782172022361	1477.0217827977638
1341.0	1204.7608719933953	1477.2391280066047
1341.5	1205.1125005728163	1477.8874994271837
1342.05	1205.6966080363234	1478.4033919636765
1342.15	1205.823085929447	1478.4769140705532
1342.55	1206.3143677300245	1478.7856322699754
1342.85	1206.5340893365708	1479.165910663429
1343.3	1206.7690145058639	1479.830985494136
1343.6	1207.1066301976539	1480.093369802346
1344.35	1207.6608362012553	1481.0391637987445
1344.6	1207.8862845212668	1481.313715478733
1344.95	1208.200054844618	1481.699945155382
1345.6	1208.738975599333	1482.461024400667
1345.9	1208.9131758160663	1482.8868241839339
1346.35	1209.7087635448215	1482.9912364551783
1346.7	1210.0463868022512	1483.353613197749
1346.9	1210.1637941143606	1483.6362058856396
1347.15	1210.3518731853394	1483.9481268146608
1347.55	1210.8004204759663	1484.2995795240336
1348.15	1211.2320409880429	1485.0679590119573
1348.45	1211.4505565704737	1485.4494434295264
1349.0	1212.1077065719185	1485.8922934280815
1349.35	1212.296625360774	1486.4033746392258
1349.6	1212.513385044345	1486.686614955655
1350.15	1212.815636128462	1487.484363871538
1350.5	1213.1258757989701	1487.8741242010299
1351.1	1213.840428384757	1488.3595716152429
1351.4	1214.4615466715065	1488.3384533284936
1351.95	1214.8823251090907	1489.0176748909093
1352.5	1215.3480769365592	1489.6519230634408
1352.9	1215.5803364408434	1490.2196635591567
1353.1	1215.8389712992066	1490.3610287007932
1353.25	1215.897215172025	1490.602784827975
1353.55	1216.1889884283025	1490.9110115716974
1354.05	1216.480572073589	1491.619427926411
1354.4	1216.7067176656756	1492.0932823343246
1354.75	1216.9861168520574	1492.5138831479426
1355.1	1217.1913708283632	1493.0086291716366
1355.45	1217.5273858281391	1493.372614171861
1355.9	1218.2145250943297	1493.5854749056705
1356.4	1218.9160372988908	1493.8839627011093
1356.5	1219.1418913933364	1493.8581086066636
1356.9	1219.5293699512156	1494.2706300487846
1357.55	1220.1420398957905	1494.9579601042094
1357.8	1220.482630377654	1495.117369622346
1358.2	1220.7377870103933	1495.6622129896068
1358.4	1221.0113541809224	1495.7886458190778
1358.95	1221.5202088337467	1496.3797911662534
1359.4	1221.7833585644528	1497.0166414355474
1359.55	1221.8806588233967	1497.2193411766032
1359.85	1222.0159421623232	1497.6840578376766
1360.25	1222.4070186770468	1498.0929813229532
1360.65	1223.051208217514	1498.2487917824863
1361.0	1223.5696540061113	1498.4303459938887
1361.25	1223.806966346053	1498.693033653947
1361.5	1224.0993085898037	1498.9006914101963
1361.8	1224.3843531471034	1499.2156468528965
1362.3	1224.7554254068884	1499.8445745931115
1362.75	1225.2495000009092	1500.2504999990908
1363.35	1225.5007072923477	1501.1992927076521
1363.6	1225.6201463981063	1501.5798536018935
1364.05	1225.986798892681	1502.113201107319
1364.5	1226.2359410403412	1502.7640589596588
1364.7	1226.4574233457724	1502.9425766542277
1365.25	1227.0270370018063	1503.4729629981937
1365.75	1227.4275958132596	1504.0724041867404
1366.05	1227.8666164113788	1504.233383588621
1366.55	1228.367701929661	1504.7322980703389
1366.8	1228.5934154969452	1505.0065845030547
1367.45	1229.5085359654322	1505.391464034568
1367.65	1229.6415672866328	1505.6584327133673
1368.25	1230.3475435316686	1506.1524564683314
1368.6	1230.46260462858	1506.7373953714198
1368.75	1230.5530843325366	1506.9469156674634
1369.05	1230.948053960127	1507.1519460398729
1369.4	1231.2477651284644	1507.5522348715358
1369.85	1231.6815249414685	1508.0184750585313
1370.15	1231.7551753135256	1508.5448246864746
1370.65	1232.1403342722972	1509.159665727703
1371.25	1232.739756696481	1509.760243303519
1371.95	1233.6219569284667	1510.2780430715334
1372.55	1233.9908158944345	1511.1091841055654
1373.05	1234.172184997027	1511.927815002973
1373.15	1234.3331152200858	1511.9668847799144
1373.85	1234.8211270994402	1512.8788729005596
1374.25	1235.1112652781405	1513.3887347218595
1374.7	1235.7280244077965	1513.6719755922036
1374.9	1235.8759373345752	1513.924062665425
1375.3	1236.256805272606	1514.343194727394
1375.7	1236.8248402341153	1514.5751597658848
1376.05	1237.0904825137911	1515.0095174862088
1376.4	1237.4513044321754	1515.3486955678247
1376.9	1237.8169672461806	1515.9830327538195
1377.45	1238.343754633374	1516.5562453666262
1378.0	1238.7627923290618	1517.2372076709382
1378.3	1238.8858328576325	1517.7141671423674
1378.7	1239.2585786073594	1518.1414213926407
1379.0	1239.4905021154473	1518.5094978845527
1379.5	1240.0369224489866	1518.9630775510134
1379.85	1240.2988355476743	1519.4011644523255
1380.5	1240.7607785909768	1520.2392214090232
1380.9	1241.102324768972	1520.6976752310281
1381.3	1241.6518349565595	1520.9481650434404
1381.7	1241.7592625430323	1521.6407374569678
1382.25	1242.3268514505194	1522.1731485494806
1382.8	1242.8783790831453	1522.7216209168546
1383.35	1243.2588600231977	1523.441139976802
1384.0	1244.0507234745387	1523.9492765254613
1384.4	1244.2645655089336	1524.5354344910666
1385.0	1244.7577096593186	1525.2422903406814
1385.25	1245.004545528206	1525.495454471794
1385.5	1245.2040627815616	1525.7959372184384
1385.8	1245.3362680262267	1526.2637319737732
1386.0	1245.5339898765542	1526.4660101234458
1386.35	1245.652354319626	1527.0476456803738
