378.817,364.227,437.698,397.595,407.607,313.303,235.469,212.944,383.927,296.202
379.206,364.577,438.301,396.967,408.26,312.739,234.726,213.095,383.839,296.817
379.164,364.614,438.552,397.029,408.453,312.072,234.263,213.172,384.285,297.174
379.558,364.724,439.048,396.322,409.164,311.612,233.75,213.452,384.273,297.445
379.482,364.971,439.298,395.951,409.55,311.204,233.238,212.949,384.577,297.877
379.761,364.661,439.825,395.779,409.87,310.44,232.652,213.288,384.585,298.659
379.765,365.188,439.859,395.076,410.385,310.032,231.991,213.224,384.92,298.657
380.252,365.047,440.301,394.804,410.939,309.37,231.662,213.128,385.025,299.445
380.707,364.87,440.442,394.489,411.335,308.918,231.114,213.299,385.008,299.792
380.685,365.03,441.059,393.753,411.741,308.113,230.24,213.326,385.397,300.155
381.039,365.385,441.117,393.572,412.079,307.599,229.691,213.548,385.568,300.866
381.268,365.235,441.459,393.227,412.341,306.965,229.7,213.372,385.664,301.035
381.167,365.261,441.436,392.8,412.818,306.693,229.005,213.749,385.571,301.728
381.31,365.112,441.943,392.261,413.391,306.061,228.233,213.616,385.686,302.101
381.591,365.771,442.208,391.571,413.633,305.207,228.061,213.769,386.033,302.395
381.801,365.227,442.574,391.407,414.001,304.951,227.601,213.53,386.154,303.126
382.186,365.47,442.565,391.192,414.244,304.308,226.668,213.804,386.505,303.317
382.426,365.528,442.813,390.578,414.903,303.875,226.153,213.704,386.35,303.892
382.448,365.24,443.064,390.044,415.015,302.913,225.839,213.725,386.451,303.922
382.837,365.564,443.217,389.969,415.655,302.439,225.391,213.915,386.53,304.399
383.055,365.346,443.287,389.447,416.079,301.623,224.714,213.988,386.378,304.867
382.964,365.737,443.493,389.078,416.342,301.055,224.245,213.69,386.653,305.368
383.165,365.376,443.656,388.922,416.83,300.635,223.548,213.804,386.984,305.636
383.579,365.806,443.82,388.314,416.914,299.91,223.421,213.784,386.998,306.439
384.027,365.803,444.075,387.896,417.311,299.607,223.007,213.66,387.086,306.481
384.199,365.476,444.009,387.446,417.866,298.892,222.194,213.904,386.936,307.255
384.397,365.623,444.36,387.158,418.298,298.382,221.635,213.733,386.937,307.471
384.389,365.859,444.349,386.637,418.376,297.919,221.634,213.841,387.072,307.475
384.585,365.789,444.501,386.212,418.872,297.204,220.737,213.859,387,308.03
385.099,365.685,444.529,386.085,418.994,296.572,220.341,214.137,387.372,308.67
384.999,365.526,444.987,385.68,419.405,296.113,219.9,213.653,387.4,309.23
385.505,365.883,444.534,384.972,419.813,295.413,219.502,213.9,387.164,309.404
385.792,365.568,444.711,384.5,420.339,294.977,219.075,213.849,387.288,310.013
385.999,365.79,444.879,384.161,420.677,294.728,218.625,213.844,387.504,310.317
385.875,365.682,445.074,384.117,420.673,293.865,218.421,213.796,387.607,310.462
386.502,365.868,445.059,383.577,421.028,293.166,217.768,213.656,387.267,310.909
386.524,366.064,444.912,383.076,421.314,292.688,217.56,213.811,387.136,311.447
386.761,365.84,445.086,382.866,421.704,292.348,216.907,213.671,386.919,311.761
387.338,366.073,444.892,382.558,421.948,291.658,216.732,213.601,387.305,312.203
387.442,365.658,444.893,382.149,422.175,291.134,216.167,213.293,387.249,312.604
387.629,365.884,445.083,381.744,422.596,290.388,215.947,213.4,387.402,312.995
387.839,366.085,445.022,381.25,422.55,289.917,215.688,213.324,387.349,313.804
388.076,365.824,444.92,380.87,422.861,289.601,215.22,213.372,387.23,313.868
388.02,366.049,445.127,380.568,423.2,289.057,214.881,213.106,387.18,314.502
388.378,365.881,445.132,379.919,423.544,288.524,215.043,213.215,387.281,314.959
388.769,366.306,445.003,379.791,423.692,287.921,214.259,213.262,387.052,315.17
389.105,365.946,445.14,379.259,424.097,287.383,214.379,213.062,387.281,315.44
389.27,366.061,445.216,379.157,424.206,286.559,214.074,212.929,387.167,315.881
389.632,365.992,445.142,378.565,424.593,286.559,213.821,212.759,387.292,316.343
389.915,366.234,445.221,378.15,424.828,285.605,213.516,212.586,387.42,316.737
390.118,366.027,445.27,377.911,424.777,285.276,213.314,212.552,387.197,317.328
390.515,366.159,444.905,377.841,425.175,284.776,213.045,212.63,387.441,317.627
390.468,366.212,445.183,377.416,425.458,284.033,213.092,212.65,387.242,318.334
390.619,366.269,445.113,376.776,425.549,283.841,212.568,212.305,387.319,318.398
390.876,365.978,445.1,376.302,425.77,282.993,212.307,212.088,387.285,319.155
391.509,366.065,445.251,376.173,425.991,282.71,212.463,212.11,387.239,319.439
391.598,366.176,444.953,375.738,425.974,282.099,212.273,211.888,387.209,319.734
391.801,366.117,445.006,375.178,426.516,281.458,211.682,211.776,387.24,320.131
392.304,366.251,445.349,375.052,426.472,280.948,211.76,211.747,386.88,320.588
392.51,366.315,445.092,374.525,426.873,280.559,211.586,211.217,387.026,321.233
392.549,366.542,445.22,374.205,427.091,280.033,211.171,211.338,387.089,321.397
392.995,366.078,445.026,373.728,427.193,279.351,210.985,211.12,387.237,322.008
393.14,366.208,445.081,373.697,427.315,279.059,211.026,211.288,387.216,322.326
393.484,366.245,444.905,373.423,427.71,278.55,210.786,210.747,387.18,322.909
393.753,366.42,444.951,373.061,427.784,278.096,210.544,210.914,386.72,323.036
393.934,366.201,445.055,372.3,428.074,277.391,210.276,210.793,386.709,323.849
394.307,366.437,444.634,372.228,428.128,276.886,210.073,210.494,386.964,324.183
394.402,366.223,444.924,371.67,428.421,276.552,210.176,210.288,387.123,324.697
394.848,366.336,444.79,371.582,428.324,276.162,210.036,209.906,387.214,325.205
395.137,366.449,444.997,371.028,428.819,275.59,209.637,209.935,386.711,325.288
395.253,366.432,444.829,370.745,429.037,275.265,209.823,209.724,386.922,326.112
395.833,366.484,444.739,370.336,429.131,274.632,209.518,209.571,386.68,326.188
396.186,366.289,444.873,369.841,429.224,274.205,209.333,209.546,386.969,326.746
396.479,366.333,444.57,369.56,429.622,273.685,209.067,209.346,386.879,327.178
396.207,366.463,444.555,369.55,429.609,273.176,209.193,209.322,386.777,327.864
396.819,366.269,444.756,369.149,429.818,272.933,208.917,209.037,386.587,328.139
396.953,366.229,444.555,368.743,430.279,272.11,208.88,208.465,386.646,328.621
397.254,366.171,444.559,368.34,430.511,272.012,208.639,208.395,386.671,329.039
397.749,366.325,444.561,367.943,430.623,271.642,208.425,208.3,386.821,329.593
397.84,366.328,444.217,367.781,431.083,270.875,208.221,208.312,386.557,330.081
398.328,366.385,444.084,367.385,431.23,270.597,208.109,208.026,386.723,330.355
398.616,366.143,444.32,366.99,431.409,269.919,207.774,207.918,386.543,331.059
398.833,366.058,444.179,366.52,431.585,269.921,207.937,207.901,386.909,331.019
399.384,366.407,444.004,366.185,432.1,269.281,207.661,207.205,386.73,331.698
399.231,366.076,443.714,365.942,432.297,268.732,207.748,207.366,386.656,332.354
399.557,366.394,443.856,365.746,432.306,268.36,207.306,207.082,386.676,332.509
399.94,365.998,443.739,365.416,432.641,267.926,207.114,206.927,386.559,333.315
400.268,366.441,443.881,364.975,432.739,267.778,207.215,206.597,386.717,333.621
400.845,366.207,443.345,364.648,432.954,267.05,206.946,206.398,386.924,334.102
400.976,366.232,443.222,364.411,433.336,266.629,206.381,206.518,386.799,334.424
401.121,366.209,443.011,364.064,433.617,266.275,206.682,205.954,386.71,334.865
401.504,366.142,442.883,363.832,433.559,265.832,206.434,205.997,386.72,335.416
401.844,366.402,442.683,363.36,433.953,265.632,206.173,205.812,386.796,335.895
402.046,365.858,442.395,362.988,434.143,265.239,205.934,205.711,386.985,336.254
402.371,366.343,442.273,362.681,434.353,264.805,205.844,205.441,386.674,336.891
402.844,365.875,442.108,362.213,434.543,264.303,205.663,205.268,386.769,337.356
403.171,366.451,441.955,362.279,434.874,264,205.451,205.237,386.944,337.64
403.29,366.3,441.758,361.614,435.18,263.62,205.379,204.859,386.729,338.243
403.533,366.18,441.27,361.393,435.241,263.283,205.06,204.802,387.085,338.755
404.071,366.254,441.279,361.064,435.56,262.683,204.956,204.531,386.521,338.97
404.285,366.093,441.038,360.77,435.688,262.51,204.617,204.416,386.923,339.378
404.429,366.111,440.528,360.356,435.782,261.833,204.544,204.249,386.855,339.885
404.755,366.161,440.378,360.027,435.951,261.76,204.003,204.09,386.59,340.068
405.171,366.148,439.865,359.814,436.396,261.571,203.972,204.119,386.82,340.719
405.511,366.324,439.71,359.538,436.596,260.97,203.499,203.777,386.668,341.48
405.918,366.167,439.559,358.902,436.513,260.669,203.559,203.476,386.607,341.567
406.335,366.408,439.127,358.68,436.773,260.262,203.166,203.506,386.843,342.073
406.601,366.124,438.938,358.18,436.98,260.276,203.073,203.216,387.009,342.397
406.886,366.274,438.642,357.974,436.999,259.636,203.191,203.189,386.954,342.855
406.867,366.179,438.381,357.46,437.507,259.208,202.748,202.901,386.635,343.384
407.488,366.331,437.876,357.075,437.56,258.884,202.475,202.839,386.697,343.756
407.647,366.251,437.65,356.808,437.622,258.802,202.282,202.534,386.809,344.007
407.982,366.159,437.196,356.381,437.375,258.44,202.324,202.397,386.762,344.415
408.595,366.164,436.776,356.075,437.842,257.974,201.693,202.225,386.635,344.602
408.824,366.227,436.553,355.811,437.835,257.713,201.671,201.959,386.448,345.325
409.272,366.233,435.937,355.237,438.138,257.309,201.314,202.105,386.368,345.469
409.472,366.234,435.73,354.898,438.332,257.241,201.175,201.706,386.447,345.904
409.759,366.584,435.491,354.439,438.391,256.79,200.824,201.723,386.41,346.524
410.111,366.313,435.085,354.338,438.355,256.566,200.568,201.28,386.033,346.79
410.348,366.629,434.652,353.881,438.354,256.355,200.189,201.037,386.154,347.224
410.87,366.337,434.031,353.296,438.603,256.124,200.299,200.982,386.141,347.517
411.039,366.702,434.031,353.021,438.947,255.911,199.945,200.797,385.913,348.094
411.363,366.504,433.429,352.478,438.921,255.344,199.339,200.798,386.167,348.235
411.736,366.414,432.843,352.385,439.36,255.347,199.324,200.487,385.802,348.776
412.113,366.597,432.567,351.805,439.522,254.792,198.965,200.152,385.772,349.285
412.507,366.256,432.159,351.536,439.353,254.889,198.334,199.981,385.727,349.378
412.605,366.582,432.044,351.253,439.349,254.344,198.156,199.734,385.934,349.919
412.943,366.631,431.417,350.898,439.622,254.171,197.864,199.62,385.917,350.048
413.378,366.805,431.088,350.398,439.784,253.997,197.477,199.367,385.321,350.716
414.007,366.857,430.524,350.152,439.783,253.64,197.468,199.396,385.109,351.126
414.336,366.813,430.231,349.692,440.173,253.447,196.85,198.951,385.542,351.255
414.71,366.836,430.06,349.239,440.064,253.144,196.47,198.568,385.391,351.546
414.973,367.001,429.633,348.868,440.038,253.105,196.521,198.417,385.304,352.121
414.989,366.672,429.159,348.413,440.307,252.814,196.112,198.234,385.144,352.185
415.368,366.923,428.399,348.213,440.384,252.817,195.502,198.061,384.943,352.533
415.899,366.794,428.126,347.893,440.379,252.44,195.458,197.682,384.917,353.226
416.081,366.78,427.902,347.567,440.699,252.516,195.295,197.721,384.74,353.171
416.358,367.196,427.631,347.119,440.838,252.231,194.98,197.478,384.466,353.722
416.949,366.824,427.377,346.884,441.056,251.591,194.618,197.076,384.559,353.889
417.443,367.14,426.919,346.318,440.71,252.066,194.264,196.686,384.259,354.487
417.67,366.856,426.38,345.96,441.094,251.597,193.977,196.528,384.071,354.594
417.95,367.371,425.942,345.641,441.18,251.378,193.885,196.361,383.989,355.142
418.32,367.068,425.716,345.208,441.365,251.193,193.363,196.01,384.002,355.505
418.677,367.314,425.388,345.057,441.274,251.215,193.109,195.838,383.642,355.578
419.07,367.13,424.936,344.584,441.882,250.995,193.062,195.575,383.656,355.963
419.406,367.488,424.477,344.528,441.701,250.724,192.545,195.406,383.495,356.14
419.51,367.37,424.252,344.039,441.545,250.584,192.029,195.063,382.946,356.842
420.089,367.615,423.798,343.769,441.846,250.356,191.7,194.563,382.971,356.735
420.447,367.419,423.199,343.261,442.072,250.229,191.597,194.402,382.919,357.139
420.666,367.488,423.138,343.031,442.14,250.272,191.249,194.126,382.665,357.529
421.153,367.577,422.81,342.697,442.131,250.054,191.081,193.986,382.603,357.74
421.296,367.539,422.403,342.193,442.289,249.648,190.802,193.688,382.278,358.107
421.698,367.716,422.116,342.1,442.543,249.906,190.463,193.396,382.294,358.688
421.882,367.621,421.557,341.61,442.5,249.803,190.262,192.937,382.048,359.113
422.61,368.048,421.119,341.389,442.552,249.225,189.843,192.714,381.692,359.257
422.908,367.792,421.107,341.064,442.621,249.591,189.682,192.718,381.611,359.78
423.369,368.307,420.742,340.817,443.187,249.305,189.487,192.233,381.49,359.933
423.484,367.921,420.131,340.414,442.924,249.22,189.07,191.925,381.179,360.022
423.986,368.287,419.768,340.12,443.359,248.832,188.691,191.581,381.13,360.422
424.167,368.101,419.514,339.708,443.2,249.023,188.955,191.366,381.057,360.857
424.449,368.129,419.444,339.118,443.21,248.968,188.309,191.06,380.499,361.201
424.759,368.201,419.089,339.165,443.53,248.679,187.935,190.706,380.419,361.343
425.142,368.201,418.388,338.757,443.538,248.855,187.831,190.496,380.143,361.966
425.448,368.38,418.212,338.47,443.479,248.61,187.712,190.011,380.299,362.031
426.015,368.48,417.772,338.046,443.672,248.495,187.157,190.061,379.756,362.391
426.045,368.467,417.429,337.762,443.718,248.558,187.09,189.558,379.89,362.699
426.806,368.46,417.163,337.541,443.788,248.416,186.404,189.425,379.553,363.132
427.115,368.746,416.471,336.952,443.722,248.377,186.446,189.126,379.454,363.548
427.358,368.854,416.391,336.845,444.085,248.253,186.308,188.987,378.875,363.636
427.533,369.045,416.112,336.821,443.797,248.3,185.679,188.54,378.813,364.418
428.033,368.765,416.067,336.344,443.86,248.129,185.39,188.127,378.736,364.494
428.344,368.878,415.466,336.047,443.961,248.17,185.587,188.046,378.164,364.849
428.679,369.053,415.241,335.743,444.17,248.061,185.15,187.802,377.956,364.98
428.901,369.061,414.533,335.356,444.113,248.048,184.675,187.528,377.809,365.42
429.386,369.16,414.222,334.816,444.183,247.993,184.506,187.248,377.763,365.715
429.777,369.073,414.316,334.717,444.101,248.042,184.242,186.952,377.533,366.082
429.773,369.475,413.87,334.684,444.279,248.174,184.125,186.696,377.333,366.186
430.21,369.313,413.62,334.389,444.229,247.977,183.806,186.289,377.005,366.927
430.474,369.575,412.93,334.029,444.122,248.076,183.347,186.265,376.656,367.476
430.793,369.339,412.539,333.65,444.19,247.966,183.264,185.987,376.28,367.615
431.111,369.803,412.84,333.559,444.121,247.979,183.272,185.917,376.033,367.989
431.381,369.571,412.403,332.729,444.176,247.842,182.883,185.519,376.039,368.351
432.062,369.566,412.03,332.823,444.064,248.004,182.516,184.993,375.85,368.682
432.219,369.938,411.497,332.481,444.026,247.963,182.423,185.077,375.514,368.868
432.523,369.986,411.261,332.164,444.112,247.935,182.209,184.824,375.335,369.424
432.859,370.185,410.969,331.901,443.845,247.936,181.799,184.405,375.095,369.914
433.237,370.226,410.582,331.565,444.064,247.851,181.351,184.298,374.713,369.979
433.192,370.227,410.427,331.638,443.844,248.034,181.198,184.248,374.44,370.649
433.574,370.428,409.946,330.927,443.828,247.779,181.136,183.727,374.436,370.939
433.602,370.447,409.874,330.766,443.797,247.973,180.942,183.531,373.909,371.511
434.207,370.677,409.438,330.52,443.547,248.065,180.506,183.409,373.658,371.812
434.511,370.418,409.062,330.225,443.65,247.926,180.475,183.176,373.545,372.362
434.848,370.832,408.846,329.963,443.668,247.885,180.259,183.052,373.294,372.682
435.017,370.971,408.575,329.809,443.838,247.897,179.863,182.876,373.059,373.294
435.294,370.961,408.125,329.657,443.72,248.094,179.834,182.478,372.731,373.582
435.505,370.997,408.088,329.045,443.617,247.876,179.446,182.187,372.471,373.859
435.721,370.857,407.575,328.966,443.524,248.024,179.196,182.19,372.52,374.545
435.996,371.262,407.22,328.913,443.643,248.026,179.225,182.074,372.171,374.628
436.291,371.125,407.106,328.588,443.487,248.084,178.983,181.492,371.934,375.112
436.318,371.195,406.6,328.337,443.273,248.393,178.574,181.558,371.668,375.38
436.479,371.373,406.682,328.163,443.602,248.36,178.603,181.198,371.748,376.065
436.649,371.576,406.264,327.741,443.285,248.629,178.171,181.451,371.245,376.268
437.162,371.649,405.988,327.7,443.399,248.193,177.937,180.881,370.706,376.835
437.158,371.655,405.427,327.358,443.19,248.447,177.797,180.932,370.789,377.285
437.258,371.899,405.281,326.839,443.595,248.459,177.388,180.801,370.259,377.718
437.618,371.894,404.967,326.874,443.188,248.46,176.99,180.635,370.08,377.809
437.704,372.051,404.708,326.376,443.022,248.642,177.175,180.175,369.943,378.376
437.808,372.429,404.594,326.343,443.038,248.745,176.774,180.019,369.836,378.685
438.217,372.308,404.232,326.016,443.201,248.749,176.669,179.909,369.341,378.965
438.088,372.554,403.893,325.973,443.2,248.564,176.424,179.765,369.31,379.146
438.873,372.667,403.651,325.65,443.228,248.957,176.171,179.835,369.193,379.668
438.932,372.685,403.526,325.249,443.007,248.766,175.905,179.309,368.884,379.995
439.029,372.825,403.032,325.36,443.261,248.865,176.01,179.263,368.533,380.447
439.211,373.157,403.038,324.91,443.065,249.176,175.644,179.096,368.553,380.858
439.206,373.404,402.417,324.676,442.885,249.096,175.316,179.185,368.303,381.187
439.629,373.523,402.332,324.564,443.103,249.127,175.262,178.696,367.997,381.717
439.557,373.833,402.1,324.262,442.982,249.141,174.899,178.539,367.769,381.908
439.719,373.867,402.068,324.042,442.916,249.354,174.758,178.669,367.705,382.308
439.594,373.84,401.436,323.769,442.815,249.25,174.718,178.171,367.205,382.552
440.206,374.155,401.116,323.57,442.961,249.59,174.348,178.106,367.322,383.087
440.302,374.331,401.18,323.384,442.901,249.882,174.073,177.961,366.838,383.153
440.732,374.838,400.964,322.918,442.835,250.017,174.021,177.889,366.745,383.634
440.606,374.802,400.551,322.905,442.758,249.948,173.791,177.792,366.201,383.773
441.066,375.083,400.19,322.78,442.59,249.799,173.309,177.853,366.329,384.28
441.163,375.074,399.91,322.428,442.654,250.319,173.274,177.448,366.207,384.283
441.421,375.504,399.804,322.291,442.597,250.046,173.075,177.138,365.771,385.112
441.348,375.379,399.584,322.021,442.424,250.202,173.014,177.249,365.571,385.164
441.591,375.717,399.52,322.009,442.535,250.44,172.953,177.177,365.556,385.602
441.863,376.041,399.147,321.753,442.459,250.396,172.443,176.912,365.163,385.934
442.196,376.033,398.7,321.415,442.381,250.622,172.677,176.793,364.949,386.23
442.501,376.63,398.479,321.348,442.048,250.49,172.446,176.764,364.869,386.537
442.091,376.439,398.403,321.065,442.292,250.831,172.138,176.51,364.673,386.691
442.767,376.959,398.004,321.042,442.122,250.771,172.026,176.452,364.478,387.013
442.812,376.819,397.836,320.641,442.222,250.908,171.93,176.383,364.467,387.211
442.796,377.439,397.452,320.627,442.173,251.255,171.656,176.281,364.08,387.658
443.184,377.326,397.342,320.262,442.132,251.095,171.546,176.087,363.912,387.846
443.266,377.691,397.384,319.971,442.086,251.263,171.335,176.015,363.717,388.124
443.67,378.054,397.154,319.995,442.362,251.397,171.021,175.993,363.675,388.599
443.757,378.115,396.56,319.648,441.862,251.759,170.894,175.756,363.413,388.833
444.015,378.457,396.418,319.46,441.926,251.733,170.69,175.846,363.125,389.136
444.071,378.437,396.243,319.369,441.915,251.825,170.382,176.035,362.939,389.345
444.353,378.681,396.142,318.974,442.048,252.149,170.451,175.854,362.863,389.592
444.56,378.861,395.87,319.168,441.852,252.192,170.136,175.614,362.393,389.986
444.833,379,395.482,318.882,441.817,252.29,169.953,175.538,362.354,390.124
444.825,379.591,395.402,318.574,441.982,252.282,169.835,175.698,362.141,390.446
445.045,379.608,395.107,318.692,441.95,252.598,169.73,175.422,362.093,390.991
445.232,379.904,394.868,318.436,441.919,252.602,169.711,175.442,361.872,391.266
445.028,379.728,394.815,318.193,441.713,252.798,169.464,175.301,361.624,391.4
445.429,380.267,394.796,317.941,441.872,252.782,169.157,175.275,361.37,391.716
445.356,380.224,394.381,317.883,441.85,253.029,169.114,175.219,361.369,392.199
445.706,380.835,394.038,317.854,441.703,253.24,169.251,175.454,361.072,392.459
445.838,380.795,393.863,317.443,441.633,253.315,168.963,175.25,361.003,392.81
445.683,380.911,393.968,317.321,441.804,253.721,168.826,175.082,360.738,393.124
445.944,381.292,393.449,317.27,441.664,253.595,168.485,175.036,360.464,393.434
446.063,380.995,393.481,317.028,441.438,253.87,168.46,175.041,360.442,393.75
446.198,381.378,393.115,316.902,441.5,253.797,168.535,174.937,360.373,394.106
446.234,381.511,393.12,316.718,441.309,254.2,168.387,174.895,359.919,394.083
446.3,381.769,392.871,316.778,441.393,254.427,167.945,175.06,359.927,394.724
446.516,381.969,392.449,316.398,441.432,254.361,168.008,174.87,359.624,394.801
446.743,381.986,392.221,316.165,441.383,254.674,167.93,174.925,359.563,395.162
446.714,382.077,391.866,316.372,441.225,254.794,167.815,174.743,359.149,395.741
446.677,382.201,392.177,316.039,441.291,254.937,167.893,174.946,359.028,395.986
446.839,382.378,391.958,316.069,441.218,254.88,167.452,174.752,358.727,396.501
446.556,382.489,391.541,315.843,441.091,255.162,167.392,174.826,358.674,396.547
446.826,382.652,391.354,315.675,440.959,255.486,167.65,174.812,358.506,397.114
446.699,382.717,391.19,315.608,441.066,255.434,167.371,174.648,358.56,397.118
446.776,382.929,391.059,315.285,440.815,255.951,167.164,174.926,357.989,397.436
446.8,382.813,391.139,315.16,440.715,256.042,167.26,175.062,358.233,397.695
446.881,382.849,390.7,315.117,440.822,256.135,167.165,175.284,357.897,398.215
447.172,382.918,390.588,314.805,440.698,256.186,166.846,174.835,357.838,398.52
447.049,382.954,390.353,314.831,440.769,256.55,166.855,175.061,357.27,398.815
447.156,383.22,390.521,314.976,440.726,256.756,166.713,175.069,357.572,399.26
447.101,383.378,390.325,314.671,440.421,256.754,166.808,175.133,357.117,399.58
447.171,383.142,389.899,314.586,440.172,256.908,166.749,175.086,357.063,400.157
447.154,383.512,389.609,314.221,440.501,257.148,166.551,175.248,356.965,400.245
447.292,383.137,389.686,314.302,440.386,257.312,166.621,175.146,356.906,400.507
447.109,383.509,389.627,314.321,440.049,257.463,166.664,174.942,356.624,401.019
447.094,383.573,389.361,314.097,440.081,257.699,166.459,175.339,356.484,401.306
447.304,383.823,389.141,313.883,440.155,257.769,166.46,175.233,356.197,401.574
447.425,383.831,388.978,313.857,440.009,258.123,166.565,175.286,356.253,401.936
447.514,383.744,388.719,313.771,439.858,258.357,166.393,174.978,355.86,402.349
447.056,383.917,388.611,313.601,439.75,258.331,166.403,175.214,355.718,402.695
447.083,384.046,388.659,313.278,439.829,258.788,166.116,175.311,355.449,402.887
447.108,383.847,388.381,313.228,439.903,259.089,166.021,175.336,355.079,403.223
447.213,383.978,388.265,313.077,439.446,258.769,166.108,175.265,355.045,403.819
447.248,384.3,388.018,313.127,439.436,259.324,165.977,175.398,354.938,404.133
446.959,383.992,388.049,313.022,439.721,259.434,165.929,175.496,354.591,404.485
447.093,384.174,387.778,313.009,439.274,259.43,166.071,175.46,354.447,404.974
447.299,384.051,387.657,313.091,439.069,259.636,165.939,175.657,354.279,405.071
447.237,384.347,387.529,312.634,439.064,260.025,165.981,175.818,354.249,405.483
446.92,384.394,387.552,312.848,439.014,260.251,165.87,175.647,354.018,405.919
446.612,384.313,387.331,312.783,438.785,260.447,166.079,175.715,354.052,406.336
446.85,384.139,387.174,312.465,438.876,260.761,165.948,175.913,353.731,406.535
446.604,384.256,386.918,312.404,438.849,260.764,165.784,175.716,353.566,406.751
446.537,384.144,387.172,312.285,438.623,261.287,165.596,175.933,353.429,407.312
446.11,384.532,386.872,312.506,438.718,261.107,165.917,176.011,353.419,407.758
446.186,384.239,386.656,312.246,438.553,261.348,165.771,176.075,353.144,408.167
446.221,384.416,386.709,311.96,438.311,261.822,165.57,176.112,352.9,408.579
445.911,384.058,386.655,312.013,438.103,261.914,165.617,176.347,353.021,408.873
445.816,384.395,386.344,311.846,438.036,262.077,165.664,176.207,352.761,409.452
445.593,384.471,386.134,311.942,437.95,262.171,165.422,176.325,352.535,409.308
445.459,384.343,386.143,311.872,437.963,262.42,165.603,176.399,352.426,410.112
445.235,384.627,386.255,311.882,437.914,262.701,165.509,176.471,352.13,410.146
445.32,384.489,385.862,311.653,437.912,263.101,165.404,176.989,352.153,410.68
444.849,384.27,386.234,311.732,437.914,263.501,165.609,176.88,351.858,410.848
444.604,384.331,385.652,311.698,437.642,263.495,165.56,177.193,351.732,411.303
444.68,384.568,385.599,311.651,437.588,263.71,165.676,177.146,351.408,411.856
444.251,384.447,385.651,311.52,437.441,264.012,165.431,177.47,351.064,412.368
444.261,384.404,385.603,311.262,437.388,264.065,165.439,177.398,351.256,412.948
444.072,384.45,385.331,311.33,437.487,264.033,165.566,177.738,350.95,413.015
443.887,384.408,385.383,311.541,437.212,264.52,165.651,177.955,350.866,413.54
443.732,384.487,385.233,311.02,437.28,264.769,165.74,178.11,350.692,413.685
443.297,384.52,385.484,311.067,436.89,264.883,165.5,178.042,350.596,414.129
443.189,384.735,385.325,310.808,437.302,265.115,165.417,178.243,350.287,414.412
